id_x,Event Name,Novel_x,Start Date,End Date,Duration,Preceding Event,Evidence,id_y,Narrator,Container,Start Page,End Page,TT Description,id,Novel_y,Start Date TT,End Date TT,Preceding t-t
161,E Isaac dies,Emma's The History of Love,2000-10-03,2000-10-03,1,E Bird learns about Alma's search,"""Isaac Moritz...died Tuesday night"" (77) ""A memorial service will be held Saturday, October 7"" (80)",287.0,E Leo (narrator),E A JOY FOREVER,77.0,77.0,E Not before December 2000,13.0,Emma's The History of Love,2000-12-00,0000-00-00,_CHOOSE A TELLING TIME
161,E Isaac dies,Emma's The History of Love,2000-10-03,2000-10-03,1,E Bird learns about Alma's search,"""Isaac Moritz...died Tuesday night"" (77) ""A memorial service will be held Saturday, October 7"" (80)",562.0,E Leo (narrator),E DIE LAUGHING,161.0,161.0,E Not before December 2000,13.0,Emma's The History of Love,2000-12-00,0000-00-00,_CHOOSE A TELLING TIME
161,E Isaac dies,Emma's The History of Love,2000-10-03,2000-10-03,1,E Bird learns about Alma's search,"""Isaac Moritz...died Tuesday night"" (77) ""A memorial service will be held Saturday, October 7"" (80)",288.0,E Leo (narrator),E DIE LAUGHING,169.0,169.0,E Not before December 2000,13.0,Emma's The History of Love,2000-12-00,0000-00-00,_CHOOSE A TELLING TIME
161,E Isaac dies,Emma's The History of Love,2000-10-03,2000-10-03,1,E Bird learns about Alma's search,"""Isaac Moritz...died Tuesday night"" (77) ""A memorial service will be held Saturday, October 7"" (80)",289.0,E Leo (narrator),E THE LAST TIME I SAW YOU,209.0,209.0,E Not before December 2000,13.0,Emma's The History of Love,2000-12-00,0000-00-00,_CHOOSE A TELLING TIME
161,E Isaac dies,Emma's The History of Love,2000-10-03,2000-10-03,1,E Bird learns about Alma's search,"""Isaac Moritz...died Tuesday night"" (77) ""A memorial service will be held Saturday, October 7"" (80)",563.0,E Leo (narrator),E THE LAST TIME I SAW YOU,212.0,212.0,E Not before December 2000,13.0,Emma's The History of Love,2000-12-00,0000-00-00,_CHOOSE A TELLING TIME
128,E Isaac is born,Emma's The History of Love,1940-10-08,1940-11-01,1,E Alma leaves for America,"Isaac ""was 60"" when he died (77) which was October 7th 2000, and accounting for Leo and Alma's birthdays, he would have been born between October 8th and November",199.0,E Leo (narrator),E THE LAST WORDS ON EARTH 1.1,13.0,13.0,E Not before December 2000,13.0,Emma's The History of Love,2000-12-00,0000-00-00,_CHOOSE A TELLING TIME
128,E Isaac is born,Emma's The History of Love,1940-10-08,1940-11-01,1,E Alma leaves for America,"Isaac ""was 60"" when he died (77) which was October 7th 2000, and accounting for Leo and Alma's birthdays, he would have been born between October 8th and November",200.0,E Leo (narrator),E A JOY FOREVER,78.0,78.0,E Not before December 2000,13.0,Emma's The History of Love,2000-12-00,0000-00-00,_CHOOSE A TELLING TIME
128,E Isaac is born,Emma's The History of Love,1940-10-08,1940-11-01,1,E Alma leaves for America,"Isaac ""was 60"" when he died (77) which was October 7th 2000, and accounting for Leo and Alma's birthdays, he would have been born between October 8th and November",201.0,E Leo (narrator),E DIE LAUGHING,164.0,164.0,E Not before December 2000,13.0,Emma's The History of Love,2000-12-00,0000-00-00,_CHOOSE A TELLING TIME
90,E Leo and Alma fall in love,Emma's The History of Love,1930-00-00,1940-00-00,0,E Leo is born,"""When they were ten he asked her to marry him"" (11) Alma and Leo were born in 1920, therefore when they were 10 the year would have been 1930. ""After she left, everything fell apart"" (8) ""In the summer of 1941 the Einsatzgruppen drove deeper east"" (12) Alma leaves before Slonim is invaded, therefore before 1941 and has Isaac in 1940, so she would have have to have left sometime before 1940.",178.0,E Leo (narrator),E THE LAST WORDS ON EARTH 1.1,8.0,8.0,E Not before December 2000,13.0,Emma's The History of Love,2000-12-00,0000-00-00,_CHOOSE A TELLING TIME
90,E Leo and Alma fall in love,Emma's The History of Love,1930-00-00,1940-00-00,0,E Leo is born,"""When they were ten he asked her to marry him"" (11) Alma and Leo were born in 1920, therefore when they were 10 the year would have been 1930. ""After she left, everything fell apart"" (8) ""In the summer of 1941 the Einsatzgruppen drove deeper east"" (12) Alma leaves before Slonim is invaded, therefore before 1941 and has Isaac in 1940, so she would have have to have left sometime before 1940.",179.0,E Leo (narrator),E THE LAST WORDS ON EARTH 1.1,11.0,11.0,E Not before December 2000,13.0,Emma's The History of Love,2000-12-00,0000-00-00,_CHOOSE A TELLING TIME
90,E Leo and Alma fall in love,Emma's The History of Love,1930-00-00,1940-00-00,0,E Leo is born,"""When they were ten he asked her to marry him"" (11) Alma and Leo were born in 1920, therefore when they were 10 the year would have been 1930. ""After she left, everything fell apart"" (8) ""In the summer of 1941 the Einsatzgruppen drove deeper east"" (12) Alma leaves before Slonim is invaded, therefore before 1941 and has Isaac in 1940, so she would have have to have left sometime before 1940.",180.0,E Alma (narrator),E 29. MY MOTHER USED TO READ TO ME FROM THE HISTORY OF LOVE,57.0,57.0,E Not before September 14 2000,14.0,Emma's The History of Love,2000-09-14,0000-00-00,_CHOOSE A TELLING TIME
90,E Leo and Alma fall in love,Emma's The History of Love,1930-00-00,1940-00-00,0,E Leo is born,"""When they were ten he asked her to marry him"" (11) Alma and Leo were born in 1920, therefore when they were 10 the year would have been 1930. ""After she left, everything fell apart"" (8) ""In the summer of 1941 the Einsatzgruppen drove deeper east"" (12) Alma leaves before Slonim is invaded, therefore before 1941 and has Isaac in 1940, so she would have have to have left sometime before 1940.",181.0,E Alma (narrator),"E 33. THE HISTORY OF LOVE, CHAPTER 10",62.0,62.0,E Not before September 14 2000,14.0,Emma's The History of Love,2000-09-14,0000-00-00,_CHOOSE A TELLING TIME
90,E Leo and Alma fall in love,Emma's The History of Love,1930-00-00,1940-00-00,0,E Leo is born,"""When they were ten he asked her to marry him"" (11) Alma and Leo were born in 1920, therefore when they were 10 the year would have been 1930. ""After she left, everything fell apart"" (8) ""In the summer of 1941 the Einsatzgruppen drove deeper east"" (12) Alma leaves before Slonim is invaded, therefore before 1941 and has Isaac in 1940, so she would have have to have left sometime before 1940.",183.0,E Alma (narrator),"E 33. THE HISTORY OF LOVE, CHAPTER 10",63.0,63.0,E Not before September 14 2000,14.0,Emma's The History of Love,2000-09-14,0000-00-00,_CHOOSE A TELLING TIME
90,E Leo and Alma fall in love,Emma's The History of Love,1930-00-00,1940-00-00,0,E Leo is born,"""When they were ten he asked her to marry him"" (11) Alma and Leo were born in 1920, therefore when they were 10 the year would have been 1930. ""After she left, everything fell apart"" (8) ""In the summer of 1941 the Einsatzgruppen drove deeper east"" (12) Alma leaves before Slonim is invaded, therefore before 1941 and has Isaac in 1940, so she would have have to have left sometime before 1940.",185.0,E Leo (narrator),E A JOY FOREVER,80.0,80.0,E Not before December 2000,13.0,Emma's The History of Love,2000-12-00,0000-00-00,_CHOOSE A TELLING TIME
90,E Leo and Alma fall in love,Emma's The History of Love,1930-00-00,1940-00-00,0,E Leo is born,"""When they were ten he asked her to marry him"" (11) Alma and Leo were born in 1920, therefore when they were 10 the year would have been 1930. ""After she left, everything fell apart"" (8) ""In the summer of 1941 the Einsatzgruppen drove deeper east"" (12) Alma leaves before Slonim is invaded, therefore before 1941 and has Isaac in 1940, so she would have have to have left sometime before 1940.",186.0,E Leo (narrator),E A JOY FOREVER,85.0,85.0,E Not before December 2000,13.0,Emma's The History of Love,2000-12-00,0000-00-00,_CHOOSE A TELLING TIME
90,E Leo and Alma fall in love,Emma's The History of Love,1930-00-00,1940-00-00,0,E Leo is born,"""When they were ten he asked her to marry him"" (11) Alma and Leo were born in 1920, therefore when they were 10 the year would have been 1930. ""After she left, everything fell apart"" (8) ""In the summer of 1941 the Einsatzgruppen drove deeper east"" (12) Alma leaves before Slonim is invaded, therefore before 1941 and has Isaac in 1940, so she would have have to have left sometime before 1940.",187.0,E Leo (narrator),E A JOY FOREVER,90.0,90.0,E Not before December 2000,13.0,Emma's The History of Love,2000-12-00,0000-00-00,_CHOOSE A TELLING TIME
90,E Leo and Alma fall in love,Emma's The History of Love,1930-00-00,1940-00-00,0,E Leo is born,"""When they were ten he asked her to marry him"" (11) Alma and Leo were born in 1920, therefore when they were 10 the year would have been 1930. ""After she left, everything fell apart"" (8) ""In the summer of 1941 the Einsatzgruppen drove deeper east"" (12) Alma leaves before Slonim is invaded, therefore before 1941 and has Isaac in 1940, so she would have have to have left sometime before 1940.",188.0,E Leo (narrator),E UNTIL THE WRITING HAND HURTS,126.0,126.0,E Not before December 2000,13.0,Emma's The History of Love,2000-12-00,0000-00-00,_CHOOSE A TELLING TIME
90,E Leo and Alma fall in love,Emma's The History of Love,1930-00-00,1940-00-00,0,E Leo is born,"""When they were ten he asked her to marry him"" (11) Alma and Leo were born in 1920, therefore when they were 10 the year would have been 1930. ""After she left, everything fell apart"" (8) ""In the summer of 1941 the Einsatzgruppen drove deeper east"" (12) Alma leaves before Slonim is invaded, therefore before 1941 and has Isaac in 1940, so she would have have to have left sometime before 1940.",189.0,E Leo (narrator),E UNTIL THE WRITING HAND HURTS,127.0,127.0,E Not before December 2000,13.0,Emma's The History of Love,2000-12-00,0000-00-00,_CHOOSE A TELLING TIME
90,E Leo and Alma fall in love,Emma's The History of Love,1930-00-00,1940-00-00,0,E Leo is born,"""When they were ten he asked her to marry him"" (11) Alma and Leo were born in 1920, therefore when they were 10 the year would have been 1930. ""After she left, everything fell apart"" (8) ""In the summer of 1941 the Einsatzgruppen drove deeper east"" (12) Alma leaves before Slonim is invaded, therefore before 1941 and has Isaac in 1940, so she would have have to have left sometime before 1940.",190.0,E Leo (narrator),E UNTIL THE WRITING HAND HURTS,128.0,128.0,E Not before December 2000,13.0,Emma's The History of Love,2000-12-00,0000-00-00,_CHOOSE A TELLING TIME
90,E Leo and Alma fall in love,Emma's The History of Love,1930-00-00,1940-00-00,0,E Leo is born,"""When they were ten he asked her to marry him"" (11) Alma and Leo were born in 1920, therefore when they were 10 the year would have been 1930. ""After she left, everything fell apart"" (8) ""In the summer of 1941 the Einsatzgruppen drove deeper east"" (12) Alma leaves before Slonim is invaded, therefore before 1941 and has Isaac in 1940, so she would have have to have left sometime before 1940.",191.0,E Leo (narrator),E UNTIL THE WRITING HAND HURTS,129.0,129.0,E Not before December 2000,13.0,Emma's The History of Love,2000-12-00,0000-00-00,_CHOOSE A TELLING TIME
90,E Leo and Alma fall in love,Emma's The History of Love,1930-00-00,1940-00-00,0,E Leo is born,"""When they were ten he asked her to marry him"" (11) Alma and Leo were born in 1920, therefore when they were 10 the year would have been 1930. ""After she left, everything fell apart"" (8) ""In the summer of 1941 the Einsatzgruppen drove deeper east"" (12) Alma leaves before Slonim is invaded, therefore before 1941 and has Isaac in 1940, so she would have have to have left sometime before 1940.",521.0,E Leo (narrator),E UNTIL THE WRITING HAND HURTS,133.0,133.0,E Not before December 2000,13.0,Emma's The History of Love,2000-12-00,0000-00-00,_CHOOSE A TELLING TIME
90,E Leo and Alma fall in love,Emma's The History of Love,1930-00-00,1940-00-00,0,E Leo is born,"""When they were ten he asked her to marry him"" (11) Alma and Leo were born in 1920, therefore when they were 10 the year would have been 1930. ""After she left, everything fell apart"" (8) ""In the summer of 1941 the Einsatzgruppen drove deeper east"" (12) Alma leaves before Slonim is invaded, therefore before 1941 and has Isaac in 1940, so she would have have to have left sometime before 1940.",192.0,E Leo (narrator),E A + L 1.12,230.0,230.0,E Not before December 2000,13.0,Emma's The History of Love,2000-12-00,0000-00-00,_CHOOSE A TELLING TIME
90,E Leo and Alma fall in love,Emma's The History of Love,1930-00-00,1940-00-00,0,E Leo is born,"""When they were ten he asked her to marry him"" (11) Alma and Leo were born in 1920, therefore when they were 10 the year would have been 1930. ""After she left, everything fell apart"" (8) ""In the summer of 1941 the Einsatzgruppen drove deeper east"" (12) Alma leaves before Slonim is invaded, therefore before 1941 and has Isaac in 1940, so she would have have to have left sometime before 1940.",193.0,E Alma (narrator),E A + L 1.31,251.0,251.0,E Not before October 21st 2000,16.0,Emma's The History of Love,2000-10-21,0000-00-00,E Not before October 5th 2000
90,E Leo and Alma fall in love,Emma's The History of Love,1930-00-00,1940-00-00,0,E Leo is born,"""When they were ten he asked her to marry him"" (11) Alma and Leo were born in 1920, therefore when they were 10 the year would have been 1930. ""After she left, everything fell apart"" (8) ""In the summer of 1941 the Einsatzgruppen drove deeper east"" (12) Alma leaves before Slonim is invaded, therefore before 1941 and has Isaac in 1940, so she would have have to have left sometime before 1940.",177.0,E Leo (narrator),E THE DEATH OF LEOPOLD GURSKY,255.0,255.0,E Not before December 2000,13.0,Emma's The History of Love,2000-12-00,0000-00-00,_CHOOSE A TELLING TIME
145,E Leo and Bruno reconnect,Emma's The History of Love,1945-10-00,1998-00-00,1,E Zvi dies,"*The date would have been close to 1998 as Leo states that Bruno's ""hair was thin and white"" (6) indicating Bruno and Leo's old age* They meet after Leo sees Alma M. when Isaac is five (after October 1945) and they have already reconnected by the time of Leo's heart attack (1998)",246.0,E Leo (narrator),E THE LAST WORDS ON EARTH 1.1,5.0,5.0,E Not before December 2000,13.0,Emma's The History of Love,2000-12-00,0000-00-00,_CHOOSE A TELLING TIME
145,E Leo and Bruno reconnect,Emma's The History of Love,1945-10-00,1998-00-00,1,E Zvi dies,"*The date would have been close to 1998 as Leo states that Bruno's ""hair was thin and white"" (6) indicating Bruno and Leo's old age* They meet after Leo sees Alma M. when Isaac is five (after October 1945) and they have already reconnected by the time of Leo's heart attack (1998)",247.0,E Leo (narrator),E THE LAST WORDS ON EARTH 1.1,6.0,6.0,E Not before December 2000,13.0,Emma's The History of Love,2000-12-00,0000-00-00,_CHOOSE A TELLING TIME
145,E Leo and Bruno reconnect,Emma's The History of Love,1945-10-00,1998-00-00,1,E Zvi dies,"*The date would have been close to 1998 as Leo states that Bruno's ""hair was thin and white"" (6) indicating Bruno and Leo's old age* They meet after Leo sees Alma M. when Isaac is five (after October 1945) and they have already reconnected by the time of Leo's heart attack (1998)",248.0,E Leo (narrator),E THE LAST WORDS ON EARTH 1.2,18.0,18.0,E Not before December 2000,13.0,Emma's The History of Love,2000-12-00,0000-00-00,_CHOOSE A TELLING TIME
167,E Leo attends Isaac's funeral,Emma's The History of Love,2000-10-07,2000-10-07,1,E Bird sends Leo 'The History of Love' and letters to Leo and Alma,"""A memorial service will be held Saturday, October 7th"" (80)",294.0,E Leo (narrator),E A JOY FOREVER,84.0,84.0,E Not before December 2000,13.0,Emma's The History of Love,2000-12-00,0000-00-00,_CHOOSE A TELLING TIME
